id	name	followers	popularity	genres
7lTLr5dKz80VDRCN1tL3Sx	Deni	152	19	[]
6PdIfS6g7piReOMxEsdiiK	Adrian Smith	3898	40	[]
03GruNQP8X25PCoWzdvIGZ	Klaus Badelt	94752	64	['german soundtrack', 'scorecore', 'soundtrack']
6HabM2PUM519iIxervGWSb	Prospa	21701	56	['house', 'uk house']
1GxYERY1PDh1dEuFqvTDa5	Academy of St. Martin in the Fields Chorus	2214	36	[]
00qEejZyY0fO6WFTRtuCVO	Dissolut	682	21	['german tech house']
76Vy0VBFDdQSJT4pQxLDjT	George Pelham	920	39	['uk pop']
7qtF58vGfOhD4z3yzrD9PD	The Goon Sax	13631	41	['bubblegrunge', 'chamber psych', 'freak folk', 'garage psych', 'modern jangle pop']
2fjrtbDUXoUeZBoAL8ry0P	Orquesta Nacional De España	668	35	['spanish classical']
2SJ3xpG9fseCPIqePAGp6o	Andrew Ashong	11771	42	['broken beat', 'indie jazz', 'indie soul']
1QB9kev4D1hUMkHplN1tHW	Orientale Pesetas	270	47	[]
09bP40OuEV5tOM1rQnZNxI	Mamas Gun	18505	46	['retro soul']
7xezrucE1OkltFBlL5Gtmw	Donald Palma	8	1	['contrabass']
00SOiqZ0YGY2JhjSPxZMZg	David Murray	8663	19	['avant-garde jazz', 'free improvisation', 'free jazz', 'jazz saxophone']
0FOcXqJgJ1oq9XfzYTDZmZ	Super Furry Animals	91907	46	['alternative rock', 'britpop', 'chamber pop', 'chamber psych', 'welsh indie', 'welsh rock']
2fBURuq7FrlH6z5F92mpOl	Digitalism	301490	55	['alternative dance', 'big beat', 'dance-punk', 'electro house', 'electronica', 'indietronica', 'new rave']
5ghnxpW47ojtLHHyTLdxdY	Witt Lowry	475842	71	['pop rap', 'sad rap']
1XgI1X3xjXCKRP1ZjhqgkV	Matt Fax	17049	52	['edm', 'progressive house', 'progressive trance', 'progressive trance house', 'trance']
7mBMVzSEsz81S7lfHP3RBT	Dare Mason	4	13	[]
6DpWtzfwV8fcwP6fXckDVu	Starrah	19774	57	[]
7Cky42ttadk7opBWW0yi38	Cindy Robinson	2727	39	["children's story"]
1xJPYI7GXasA3ariMSftPq	Derek Trucks	25277	45	['blues rock']
5VgSeaCjuHm9qCimk0aXqL	NEW LANGUAGE	2406	28	['modern alternative rock']
5l5SDQs2xyEidWQOw3ro6T	Josh Melton	2566	56	['country pop']
651mTvdpGkaQRBZGCzkZ32	Janina Fialkowska	962	34	['canadian classical piano']
6bk0YPhJSL44WBtoGe4GI6	Alexander Briger	344	56	[]
2a8ez0A2owcYhFki9860sm	sumthin sumthin	15278	40	['electronic trap', 'future bass', 'vapor twitch']
7gXy60xRcwYujBFoYHnR2O	Big Red Machine	101273	69	['eau claire indie', 'folktronica']
2enKa9Yqr6PZy3xGlxQEu7	Exile	13144	49	['yacht rock']
1FIws8DXI9Bfv29LBhcRWX	Johnny B. Moore	1053	21	['chicago blues']
247AfC9pLuqwgpH8Mo96oA	Connan Mockasin	200590	57	['experimental pop', 'kiwi rock', 'neo-psychedelic']
4t0cROlLdti1op48QSOHmn	Orah	13	30	[]
2gYeRpwQQlTWbqBiAxvkej	Streetwize	10592	39	['smooth jazz']
4Om4kO491KUeVkwTLiVQq3	Dresses	31780	36	['indie poptimism']
6ry7MqbQkFzydonOHoGYc3	Viveca Anderberg	4	13	[]
2QgzO1Z5XYu9zj3nOYsXUa	KAUAN	22918	36	['ambient post-rock', 'doom metal', 'funeral doom', 'post-metal', 'rune folk', 'russian folk metal', 'russian metal', 'russian post-rock']
21fQySiU5oXJndnmB15Nrq	Jerome Ducros	323	51	[]
2v4bZaSFYYO2iTDw73kxjX	Social Contract	1405	19	[]
2tUQBKyK8X6brOuWkaUdmO	✦ pink cig ✦	31873	52	['dark trap', 'emo rap', 'sad rap']
0csn4Wrt1W5XSvJqHASy0g	Cameron Coty	37	15	[]
3FmTlY1F9dQyRursrsUaU7	Joanne Shaw Taylor	69075	47	['blues', 'blues rock', 'british blues', 'electric blues', 'modern blues', 'modern blues rock']
72heZIc2iMXdpDwsTjTcCQ	Biicla	4917	47	[]
1GaBsp1ICIp1e6udgE7fba	Kevin Lyttle	69761	59	['soca']
0kkxsdcaWmWU2yWAqclDh4	Rixton	692336	65	['pop rock', 'post-teen pop', 'viral pop']
6I7IZDntAGBmzkCANUmtV0	Payday	29606	51	[]
7uLS5Q5tx0Chuaihp53VEE	Alma Grøtte	264	56	['background music']
6FEm5Itid5H7ppKPEEMhuu	Gareth Williams	622	35	[]
5GqSLrKrvXqNQEjJfEYyg3	Cheyenne Marie Mize	3930	12	['louisville indie', 'shimmer pop']
0B28k2Emp4es9xLbdnnz9x	Nurit Tilles	67	9	['contemporary classical piano']
6jRmwlzMVSICyO97aN7UnT	Taye Diggs	1094	56	[]
2wHF1TMPlk7tgzmEWAjPpR	Lorne	31	41	[]
2rOhOgnBlD4qpnQEsl7sRK	Karmawin	4448	47	['chillhop', 'jazz boom bap', 'lo-fi jazzhop']
6VDdCwrBM4qQaGxoAyxyJC	Cold War Kids	733330	66	['indie pop', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'piano rock', 'pop rock', 'rock', 'stomp and holler']
721T2PETMLaAkijbYu05VD	Junge Junge	31403	59	['deep house', 'deep tropical house', 'pop dance', 'tropical house']
3UavYzlEiScQBO8Rsq8VVo	Kende Dreams	9	2	[]
7eLcDZDYHXZCebtQmVFL25	Aitana	1565398	76	['latin pop', 'latin talent show', 'spanish pop']
3WaiTGaumFd2gQA1DAJKbV	Gloria Coates	619	7	['american contemporary classical', 'avant-garde', 'contemporary classical', 'tzadik']
3YT1buuj4AVB8KiSSZdJ8F	Culted	1535	13	['black sludge']
4CSqr95TKzLmNeClcDr219	The Pioneers	23105	45	['lovers rock', 'reggae', 'rock steady', 'ska', 'ska revival']
4PcesEvU9iICf7dwNt5B3l	Justus Bennetts	54384	57	[]
0Vo614yFlepUdpdbkggrmC	Urban Dance Squad	26484	38	['dutch indie', 'dutch rock', 'funk metal', 'funk rock', 'laboratorio', 'old school nederhop']
2qNOz03Hh4Y43qqWxHUejk	Mick Fleetwood and Friends	1738	33	[]
25uuaH9QdKIygoWTDzKuve	Da Muziqal Chef	2863	51	[]
04DUpHOyQqwbHFyvIhcGi3	Randy Rogers Band	227106	59	['outlaw country', 'red dirt', 'texas country']
3ytV7vc4ZuwGgwaOuWvkk8	MINO	845924	60	['k-pop']
1OAjDaKgg00KCUYqDe68un	Gigi D'Agostino	568393	75	['eurodance', 'europop', 'italo dance']
1nmlFZ8KmGd5Op3TIC2OwA	Isabelle Druet	88	20	[]
1u3JFfqe12MVXlhm8aTMuj	Wilbur Evans	29	2	[]
2fVW2ix4ANKiofDZIsy1XR	Vargas & Lagola	28977	61	['swedish pop']
19hJMUXMcS8gYrClV2rDj1	Pelle Almgren	464	35	[]
5acEBp4nbqoEjROkF8nLj4	Von Storm	3780	43	['night drive phonk', 'phonk']
1Vy8fdqTnMSJVPcg9w8J5K	Lars Källfelt	2	6	[]
2pGARcnqDa3WoicxemVeqU	TAAHLIAH	715	23	[]
1vjeJ712UQutRhn6WJI4sF	Dawn	1359	41	[]
1Ha0Fz4i0d4gu5fZbhBCtH	Night Ranger	485561	58	['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']
2cN9SgfyZo6l6TijoewUaZ	Bohuslav Martinů	6069	29	['classical', 'czech classical', 'early modern classical', 'neoclassicism']
0XJA8RpM6VgQeIYzjnP8wK	Connie Diiamond	1169	24	['trap queen']
481U7FXn2fSb0YXFqKdYtO	Tom Ashbrook	6741	47	[]
0uHSkfvCjMNDIW6DKaixo4	Permaculti	488	46	['chill out']
5vr1GvUstxr6nwxniKqLOh	Colyn	24583	49	['melodic techno']
3eqv9LW7ZXlYWXVFjHS4Mr	Joaquín Rodrigo	31416	52	['classical']
5HiJl3nKxvceIkPSNLL85K	Young Noble Of The Outlawz	58	7	[]
50tighC78c8RUNqduI3rv5	Baya Lakshmi	17	32	[]
0FL2d6iFFNAV3yBUbXjZ1U	Wafia	94347	64	['australian pop']
18UMkfg7oAqJ92nqPvHkPW	Sleeks	2195	35	[]
6PUFh0Oa8MkLlpkfovzKnC	Hr. Troels	2285	54	[]
4hizDhcij3xrH69kcQ4R3i	Sleep Waker	24176	44	['american metalcore', 'deathcore', 'metalcore', 'metallic hardcore', 'progressive deathcore']
59H5FmwvxXerJEF8zOq1Jh	Ken McLeod	640	6	[]
4XU8dozOz0okhDgr9Fq3eN	Mastrovita	2522	39	[]
6wzSp8kGs3T2RvfwzFn1M6	Amy Lee	2194	46	[]
1WNXj8T5x4LqlHgr1kMIdc	Smoke Season	7129	24	['vapor pop']
0Artcj84fSLUN93JectewP	Herbert Howells	2075	30	['anglican liturgy', 'british modern classical', 'early modern classical']
0dfkF1i9s8ZyOAKbV572T7	Quindon Tarver	3919	39	[]
179BpmLkQCRIoU68Co80f5	Gramatik	604032	62	['downtempo', 'jazz boom bap', 'jazztronica', 'livetronica', 'nu jazz', 'slovenian electronic', 'trip hop']
3wC39cIBlyNFSP8bO84FCJ	Sera Cahoone	10893	39	['indie folk', 'stomp and holler']
5nHR37FDSU4I0QQta0AZ1C	Ross Copperman	37480	53	['acoustic pop', 'neo mellow', 'piano rock']
3dBpGX6fuWAYxWhDspbVbQ	Carly Gibert	8152	38	[]
1uf45Fc4NypKo06YLc5J6q	Dénes Várjon	473	28	['classical piano', 'hungarian classical piano']
1MRFkxDxTMqNTZJSWgW7VL	The Essex	744	20	['brill building pop', 'classic girl group', 'rhythm and blues']
3xEKrMqS4pDGqGvxf7zwSY	So Dope	2674	37	[]
3OaKuqYJwaw6tEIKD4fUge	John Potter	627	21	['classical tenor']
5RSOkfm0B0WR4IBbVUtYXk	Shabaka and the Ancestors	31137	30	['contemporary jazz', 'indie jazz', 'south african modern jazz', 'uk contemporary jazz']
388Jc5WX2TxTOgGwXidDM7	Schandmaul	128451	52	['german metal', 'german rock', 'hurdy-gurdy', 'medieval folk', 'medieval rock']
5yO2B80rSVJ7bWdhBjkEKQ	Josh White	261	10	[]
7iUozbj4mpGiS8efljAJMi	Fredrik Swahn	1908	23	[]
5MspMQqdVbdwP6ax3GXqum	Annie Lennox	1065368	75	['folk', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']
41y1iPh0WqB7tyGdzyeinZ	Blue Hawaii	43204	42	['art pop', 'chillwave', 'quebec indie']
23D2NCgVNbve7gXb2AjOFM	Luz Pinos	9944	50	['ecuadorian pop']
0bIKt2rjdgUD1nHuifr8iz	Jason Roebke	122	3	['modern free jazz']
5kL0FLCWlo2xLmyRI68bW4	Lunatic Soul	55203	43	['neo-progressive', 'polish prog', 'polish psychedelia', 'progressive metal', 'progressive rock', 'symphonic rock']
6yeL5iw4hXNZtd8T7FOoFU	Los Angeles Philharmonic	12617	54	['american orchestra', 'classical performance', 'orchestra']
1OmdWpAh1pucAuZPzJaxIJ	Calexico	166046	52	['alternative country', 'roots rock', 'tucson indie']
1mdSEV97zy0wyiCU8jfqwj	Marta Jobim	24	43	['chill guitar']
0FNfiTQCR5o3ounOlWzm1d	John Glacier	1947	42	[]
4zVCMnjw54nkhGHU4e1Pav	ISOxo	3326	43	[]
1A1BQdzh8Bw8g0S4BtgSyl	Gaston Litaize	126	15	[]
7w4ShCiJWx2ue1iWpaLHWx	Signal	299	29	[]
6BEE7U1XB18NObxxs2rztW	Matti Heinikari	2	11	[]
5TbXjzD8tYgMD5JU2g2F8q	Joe Tex	12064	44	['northern soul', 'southern soul']
1rF5BAPcmKme8SqcWoWu5F	Johnny Britt	894	26	['smooth jazz']
1WkxmEkOv0iGdOlPKkiAJK	Karel Husa	505	10	['contemporary classical', 'czech contemporary classical', 'early modern classical', 'serialism']
0Jeckitay8SbvKwqAzWuYH	Big Mountain	96190	61	['reggae', 'reggae fusion']
5aGfasfrnULFuSZ3ElXkHb	Nona	14138	51	['dutch pop']
1yLlQimDTRrACa45u50LXW	Josh Kelley	34624	43	['acoustic pop', 'neo mellow']
2lrvc8UMdJ2BhGovPvtvUU	Alsfelder Vocal Ensemble	39	25	[]
7A0awCXkE1FtSU8B0qwOJQ	Jamie xx	666658	65	['electronica', 'future garage', 'new rave']
1plioVQ0mcgAO7uhvWkJJy	Lady Wray	45211	55	['funk', 'indie soul', 'soul']
3iamDPaou6RYgX0C43Qm6j	Karl Richter	6446	52	['classical organ']
5QLr9mctfuwi8KGF1W211r	Skyforger	16378	27	['baltic black metal', 'folk black metal', 'folk metal', 'latvian folk', 'latvian metal', 'slavic metal', 'viking metal']
6xUwNs8LNIB43kQmd9fdf1	Chords	767	18	[]
10b9fx6m0okIp4cogaZsPu	Frosty Peters	27	20	[]
0ym94xKp2PIOJtTZKpxbAa	Samantha Fox	231366	48	['europop', 'hi-nrg', 'italian disco', 'new wave pop']
4GoC6ks1pVomJYIA3JyRCm	Bullseye Release	20	38	[]
22RVM3QYYm9YI4TTteiKTV	Random Impulse	727	26	['grime']
0UXi91La4FUOmdfH5X4pIG	Freyr	8	45	['rain']
2ieAXAuLe6qQ3RJsqCxpoC	Horace Andy	53389	50	['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']
6k16Fx8k6ufNKfrquPctFZ	Hezron	2967	42	[]
0glUNuyGWUn70JhLMARseD	Floyd Fuji	3954	42	[]
2OZgYaqlFRoRyycKkIvkSa	Fred Buscaglione	43299	49	['classic italian pop', 'swing italiano']
3rJ3m1tM6vUgiWLjfV8sRf	Jimmy Cliff	629242	65	['dub', 'reggae', 'roots reggae']
1UkYB1n44YzBCtMaKde48Y	Norbert Susemihl	1297	33	['modern swing', 'new orleans jazz']
25IG9fa7cbdmCIy3OnuH57	The Chicks	1163637	71	['country', 'country dawn']
4uKt0y4zMxjivxkjDsT3gl	William Ryan Fritch	7744	31	['neo-classical']
7c7LKkvEU9xLPyFmvV4njL	Saint Agnes	11296	36	['action rock', 'modern alternative rock']
1km0R7wy712AzLkA1WjKET	Biffy Clyro	638067	65	['modern alternative rock', 'modern rock', 'rock', 'scottish rock']
7dXo2q3715N1By7UKzdBkN	Joanna Carlton	28	47	['instrumental lullaby']
5p8AjcGi5g19fWNvC2zhqE	Mattias Alkberg	9062	34	['norrbotten indie', 'swedish alternative rock', 'swedish singer-songwriter']
2dRsXWVnkku2cMDtV1h6NP	Stanley Turrentine	39692	48	['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']
3hsIheKwar2G4DBVfH3FBh	Mama Gecko	254	43	['lo-fi jazzhop']
0BS8IrFmvK1tXenMULjwem	Giovanni Pierluigi da Palestrina	28953	43	['classical', 'early music', 'italian renaissance', 'renaissance']
25jRZifKnmoXjH8k2uTa6c	André Malraux	81	3	[]
2Q9c6ETFOkDDTy53U7DIgr	Maximillian	449572	64	[]
2LlAwMv07HLXH9alaYy7qS	Destiny71z	418	18	[]
41PsMGvbGsJRtAXk6Kbh5n	John Ryan	602	61	[]
6aZcT9sJMlL0yUOrEWa74E	Reinhard Goebel	3398	48	['baroque violin', 'classical performance', 'historically informed performance']
5ZAXoEmG8XufgQpkWbHbSp	Kemrie	965	11	[]
2WLmgv66Uq4vt2i36vwkAq	The Haunted	110345	46	['classic garage rock', 'death metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'melodic metalcore', 'metal', 'swedish melodeath', 'swedish metal']
69ucfMxBxyH4p4cyE4xuXH	Henk Guittart	6	3	[]
1cKw3b0ugajgL1Z46D2zdT	Breakaway	12443	40	['gymcore', 'post-screamo']
6Vu1oZl4ozrU6zqdidyCMU	Becko	5875	41	[]
3oKnyRhYWzNsTiss5n4Z1J	LP Giobbi	9973	56	[]
6sj6FGLblnVfktDZPaydWP	J Moss	67446	45	['gospel', 'gospel r&b']
2ofMsV0f4ziG96f4ZKPzGr	Laponia	801	49	['background music', 'calming instrumental']
53jXEVVJtpaWVQ3ffvhDtl	Betty Everett	20011	47	['brill building pop', 'chicago soul', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']
6gc6oo3u2f7SqTd4mhe81O	Ahmad Jamal	103032	48	['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']
0LbLWjaweRbO4FDKYlbfNt	Kaiser Chiefs	1101815	64	['alternative rock', 'modern rock', 'rock']
56O48rToXOkA9f8cQVptE8	Gmac Cash	3799	33	[]
3vIOYTxzWZMXnPJl0G7O0r	Jim Norton	19165	41	['comedy', 'deep comedy', 'new comedy']
0LNZb9cF31Omf9ShZJ3CSa	Sarah Silverman	19844	38	['comedienne', 'comedy', 'comic', 'new comedy']
27j5PRcPefcI6q8as58zWF	Mollono.Bass	36627	54	['deep euro house', 'organic house', 'tech house']
4A2bdekJqmAzZh8Hh5ZZRQ	Heidi Grant Murphy	333	18	[]
2jQwLGGaI5zOgqc5SiMp7V	William Francisco	5	42	[]
7dB5TtNG9BHNj4QCfS0SQg	L'objectif	1323	28	[]
5uRAMorzqKiss3EUQPVDD4	Raphi	682	47	[]
3iexGtoBAyCUbxOKeru5py	William Tyler	29676	43	['alternative country', 'american primitive', 'drone folk', 'freak folk', 'indie folk', 'neo-psychedelic', 'tennessee experimental']
04OYvH5KuCKUJqhw8LKGsH	John Leventhal	337	40	[]
2MVfNjocvNrE03cQuxpsWK	Hins Cheung	239040	61	['c-pop', 'cantopop']
1Oos40mD8hfvswQWVjkbg5	Keep Of Kalessin	23461	26	['black metal', 'norwegian black metal', 'norwegian metal', 'symphonic black metal', 'technical black metal']
0spqoVkfVzRyAPmA6ZY5F9	Street Dogs	49339	43	['boston punk', 'oi', 'punk', "punk 'n' roll", 'ska punk', 'skate punk']
4aMDyxI5ZHeLMJ4qwdxF6H	François Mauriac	20	0	[]
4Zdj4TMYyTqmh6ppJDLwgF	Mickey 3d	92008	46	['chanson', 'french folk pop', 'french pop', 'french rock', 'nouvelle chanson francaise']
4pVuGCnocXntPcLGQN5y3t	The Keep	109	2	[]
6Tu9KiWKN5ENQ2VjGCVN18	Max Vangeli	13729	41	['progressive electro house']
6e9wIFWhBPHLE9bXK8gtBI	Editors	621959	61	['alternative dance', 'indie rock', 'modern rock', 'new rave', 'rock']
1V4mzemLlGzconcF82PaHG	Craig Kelly	10	0	[]
7hnHDlrY0LalD63tYxtoKo	HUGO	340	26	[]
57LkmRYAzvaq7lt1JI6oZb	Andy Sheppard Quartet	2239	37	['ecm-style jazz', 'jazz quartet']
1FYbPswaUFLyxEzvYfp72Q	Rita Shane	23	11	[]
7MlyHuGRHi31yYlrttDqgT	The Distillers	263149	54	['punk', 'skate punk']
1ViWe4OarzndzcN2wptVEY	Preck	25	47	[]
5nMt19Qarm5qU4ENIj1aGy	Ingegerd Kierkegaard	9	4	[]
2P6DMnuFgtU6UWuxTcF5nU	Ave Air	2430	48	['background music', 'focus']
2TLCdLafkMIbrLHYvh4U5P	Orchestra Sinfonica Italiana	1175	50	[]
7JJ6q1xkNvce4kNwrEuJRr	Anatol Ugorski	2702	38	['classical piano', 'russian classical piano']
1jFVu6Z7wmwywivOeBTSIV	Miya Folick	45959	47	['indie pop', 'la indie']
2lenoWzSFNMSFJU05uqIrj	Ensidya	1670	47	['chill beats', 'chill out']
6cFi7Px5D0FFINstOJoWEU	Flight Gang DraE	195	26	[]
4qOzMSukiZoiSjPQw8Zs7s	Mansionair	148401	61	['aussietronica', 'australian indie', 'electropop', 'indietronica', 'modern rock', 'vapor soul']
3M1eBsR4rSTcDAzYopumeG	Asme	55625	66	['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']
33EHfmTzJM6tPgFkC7MgNm	Horror Section	2046	20	['power-pop punk']
7lDkWxhwIuRAIzmHf85yKx	Michael Abels	5514	37	['african-american classical', 'soundtrack']
3m5hegxlB80Z2zQb1893pc	Loleatta Holloway	29901	52	['classic house', 'disco', 'diva house', 'philly soul', 'post-disco', 'vocal house']
4Lz09Oo9KaM0RsS1m7Et89	Chandler Juliet	1365	28	['la pop']
5ZRC8NveLAPuGOM1Uh3XY2	Alessandro Guerzoni	1	8	[]
4SoTXSB2YaVSAlZcVTVuB4	MiDN8	39	37	[]
7rfkR5Nc8l4eA34a7eazoW	My Idea	346	23	[]
0NTqSkdyIji6DuHVac7ROJ	Hembree	8143	36	['kc indie']
6h3s7UekUkRHes73EG5N55	Pinetop Perkins	14417	36	['blues', 'boogie-woogie', 'delta blues', 'electric blues', 'piano blues']
3zX0EMvB00JzxnRi5EIICP	Mike Stern	56168	39	['jazz funk', 'jazz fusion', 'jazz guitar']
7cdqNTpJWKqA6rp35tJUrH	Les Babettes	0	26	[]
3SCF5O7tDI61AtzlE5z8Vv	Quenga	256	39	[]
64PJHZDQTPPVBCdwnv22Wz	Josef Salvat	83337	53	['electropop', 'gauze pop']
0y7PZphnEbZAG2JHlPR4Pi	Kieran Hemming	256	33	[]
5wOlRsRt9ggoBDjjmhaF7x	Albatraoz	45436	64	['swedish eurodance', 'swedish pop rap']
1zRjufpe1ZYK0nqNwTW6Wx	Rockstar Payso	2831	43	[]
2S13OV7nLeciVigE0Wxo7E	Astronoid	25065	33	['blackgaze', 'boston metal', 'cosmic black metal', 'sci-fi metal']
6bYu83C0X8Qej7nIk3X5GF	Benedictine Monks of the Abbey of St. Maurice & St. Maur, Clevaux	3368	33	['gregorian chant']
70lTUoYokSBEIwL8NzyDA7	Lando Bartolini	30	22	['italian tenor']
4L2UJfckyEjJhDUJSBIh9A	The Zoo Duet	41	12	[]
1ORfGEOFxvqNrgqaaJJzEn	Jody Redhage	93	9	[]
4pQ5hRJjcQMSqaDJ3kz3Pk	Kendyl Ito	4	1	[]
6vvDymlJBME7J2SPsyY3td	Steve Tannen	606	51	[]
22PiLADkpKIOBgYDt10UXI	YOG$	4407	46	[]
3eLVeLajDwJ1eFA1MTuiD9	NTsKi	2208	31	['japanese house']
37cquj8T6GWH3AjTTluu8P	Mauritz Agnas	24	17	[]
6hyAYqBdxyramm4W9TB7R0	The Animal In Me	61758	51	['pixie', 'post-screamo']
4HWcje0QZ9jSo1wnFcOjW9	caesar torro	6	36	[]
7mTlijRgUDWcMA0tQegd0D	Dopplar	336	24	[]
3DgrsG30yZHCaNsSyhiDJ8	Dejan Lazić	344	19	['austrian classical piano']
1Oo8so3gncyWevBH7Q2X56	Kultivator	967	10	['zeuhl']
0HnvwS4WOXhjvKwQRceHMe	Elijah Kelley	11347	54	['hollywood', 'movie tunes', 'show tunes']
5IbEL2xjRtKsunfmsahLuO	$NOT	763981	81	['aesthetic rap', 'florida rap', 'underground hip hop']
4LsP9Fcfyln6GOh8GwYDkT	Angela Davis	22254	17	[]
1ieLerDCxcvEVklW8h5yPT	Christian Spring	46	39	[]
3FUY2gzHeIiaesXtOAdB7A	Train	3764476	78	['dance pop', 'neo mellow', 'pop', 'pop rock']
5yiBeJaPO9FPgplB6HpGg0	Leon of Athens	3416	31	[]
2xiBXrRM5OjLMfitSxCO3J	Jurjen Hempel	34	18	[]
0FjH3HTpTYoa8BUdvlWldK	Automatic Loveletter	27616	32	['candy pop', 'neon pop punk', 'pixie', 'pop emo']
3Y8fH6qqMlkoN5DHPQwbo4	EXO	0	0	[]
4fZSTS8imV1CaUPHQf4CC7	Matt Stillwell	16325	31	['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock', 'redneck']
30R9paG1c5BGtNGle59VPq	Freddie McGregor	106403	51	['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae']
4dPfg6dPRlvgEGdw9wX3UM	Miss Annette Hanshaw	5	0	[]
6ZUjdwG0NvY6MT7vvmluhV	Young Rising Sons	76982	54	['folk-pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']
2wo3eLY26t8AMyYuYi1pZQ	TWRK	25624	41	['bass trap', 'electronic trap']
2JXn03fudjyRkQ1Ye9f5rk	Los Del Rio	35632	61	['tropical']
4Pb1I6ZTK7XnAfk7bJtvjh	Blanche Calloway	799	20	[]
0oYdxgeUsbFXRBFEGwtUSZ	Reginald Workman	123	32	[]
4O2YL4ygn6eTBC0w1hyWUM	Melanie Fiona	665834	53	['canadian pop', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']
2gD51qPCP8XNnk0D2ugS4R	trayer tryon	1057	26	[]
7y0ngZzIllkP8ZOqgTKQFc	Ruby And The Romantics	2093	29	['rhythm and blues']
2wOqMjp9TyABvtHdOSOTUS	Ludwig van Beethoven	4021161	74	['classical', 'classical era', 'early romantic era', 'german romanticism']
6EPNMsR0Cs0DXIvwHWXyq3	Cherubini-Quartett	175	14	['streichquartett']
1lDvo0QzczLWwh8uXxhTeg	Firehouse Five Plus Two	4386	32	['new orleans jazz', 'ragtime', 'swing']
3brilvMAN6ILRUMvaqJWdG	Ephraim Sykes	274	48	[]
4s8EHPyZqEOYgOPwgpdhmc	Kei	2456	38	[]
5p77ntJBUVTiJ00bmwhQaO	JAEL	9080	45	['alternative r&b', 'chill r&b', 'dutch pop', 'indie r&b']
5moYgr3NmWTK84DjXClZhc	SWR Vokalensemble Stuttgart	538	26	['german choir']
5rX1EodZfwxmW4fQX2Caot	Jonny Lang	194225	50	['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']
1Ti8l2zXtTyMRi37I4mSK4	William DeVaughan	38	22	[]
19eLuQmk9aCobbVDHc6eek	Louis Armstrong	2333343	74	['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']
37GUqxafAvAKGMZbXCUnmr	Mohombi	305447	63	[]
3rIZMv9rysU7JkLzEaC5Jp	Snow Patrol	2325393	73	['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']
56Cee1F1JPF9bVEmg2yvcn	Barrabas	5337	33	['rare groove']
5MEHQvTW53C0ccsuxdZobQ	Niniola	83286	52	['afropop', 'nigerian pop']
52lBOxCxbJg0ttXEW9CQpW	Louis Prima	144107	65	['adult standards', 'jump blues', 'lounge', 'soul', 'swing', 'vocal jazz']
0tquhVod10o2zf1ht2aVoz	Elior	2699	62	['lo-fi beats', 'lo-fi jazzhop']
0A5AyLcMXZRmLE7i2maS0R	Nova Norda	136452	59	['turkish alt pop']
1VPmR4DJC1PlOtd0IADAO0	$uicideboy$	3523996	88	['dark trap', 'new orleans rap', 'underground hip hop']
0sYODsZHKotLziszBdXy3Q	Frank Duncan	2	0	[]
0D9zhma3Ysy2QqysEkVWRW	Left Behind	24865	37	['metallic hardcore', 'west virginia metal']
2L6tFQkfIxssirVgyNtVaL	Adam Stacks	1465	38	['german house']
24sBUpWpLgfDzwJq03Ph8S	Jönzzonligan	513	10	[]
2gNK2HAaLVz5DZoD2moDQj	The Big Bopper	90920	45	['rock-and-roll', 'rockabilly']
4W3lH1l0pEtX21XX6nOIRF	Sulfur Springs	97	38	[]
2IpitDGspEKl8VaB3qd4ya	Zdeněk Košler	122	37	[]
0S2viS9F705zYKiMW13XeV	The Arabs	360	26	['dub product']
28Ua0GwMz73dcNeUZIXDq8	Koma Saxo	760	20	['experimental jazz']
6yeRY2d7gubXoymv3DAYhS	Fire From The Gods	126130	56	['conscious hip hop']
0kPxHt8yRxIlDOdkofstQV	Johannes Moser	3248	25	['classical cello']
6iOLm48O5U4bvtK6igOuqK	Martina Beasley	9	50	['instrumental lullaby']
1u7OVFmWah4wQhOPIbUb8U	Will Sparks	221641	66	['big room', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance']
