playlist_id	playlist_name	playlist_description	playlist_num_tracks	playlist_num_followers
37i9dQZF1DX3Fzl4v4w9Zp	The Pulse of Americana	Keep your finger on the pulse of Americana. Cover: Sierra Ferrell	136	563721
37i9dQZF1DWZ0OzPeadl0h	Lush + Ethereal	Elevate the moment and unwind with the lush sounds of these ethereal tracks.	99	1220491
37i9dQZF1DX8NTLI2TtZa6	Intense Studying	Focus-enhancing piano for your study session.	219	2340714
37i9dQZF1DX6z20IXmBjWI	Infinite Acoustic	Hours of your favorite acoustic and roots music gems. Cover: The Brother Brothers	160	2133767
37i9dQZF1DWSlwBojgQEcN	Acoustic Love	Songs to soundtrack your love story, from butterflies and first kisses to bittersweet memories and everything in between.	100	1658378
37i9dQZF1DXcWBRiUaG3o5	Evening Acoustic	Stay cozy as the sounds of the evening unfold...	100	1332450
37i9dQZF1DWWwaxRea1LWS	Throwback Thursday	Sing your heart out to these karaoke classics #SpotifyTBT Cover: Bon Jovi	60	1970778
37i9dQZF1DWSkMjlBZAZ07	Happy Folk	Brighten your day with a folksy mix of mood boosters!	103	1908221
37i9dQZF1DX35oM5SPECmN	Run Wild	Uplifting and uptempo indie folk and roots rock, guaranteed to open your stride.	75	2420671
37i9dQZF1DWUNIrSzKgQbP	Summer Acoustic	Breezy acoustic songs for sunny days.	70	1651745
62Tpw0jhT8kxF3KPbGciTk	Sweet Winter Songs	As the snow falls outside, cozy up and relax with this collection of soothing acoustic tracks.	104	948
37i9dQZF1DWWEJlAGA9gs0	Classical Essentials	A selection of the greatest classical tunes; the perfect starting point for anyone who's keen to explore the world of <a href="spotify:genre:classical">classical</a> music.	157	2467043
37i9dQZF1DX2taNm7KfjOX	Infinite Indie Folk	Blissed out, repeat-free hours of new and beloved indie folk. Cover: Big Thief	150	736923
37i9dQZF1DWTtTyjgd08yp	Deep Dark Indie	Hauntingly atmospheric, deeply melodic indie.	89	1049222
37i9dQZF1DX56qfiUZBncF	Creativity Boost	Let these innovative tracks spark your creativity and inspiration.	175	369762
37i9dQZF1DXb9LIXaj5WhL	90s Acoustic	90s acoustics, mellow hits, and classic unplugged versions.	75	2168506
37i9dQZF1DXdd3gw5QVjt9	Morning Acoustic	Rise & shine with the perfect blend of folk and acoustic.	90	1214459
37i9dQZF1DWXmlLSKkfdAk	Acoustic Covers	A fun mix of acoustic covers.	186	3698642
37i9dQZF1DX571ttkrxAeN	Acoustic Cafe International	Sit and sip a cup as you soak up some acoustic vibes from across the world. Cover: Souad Massi.	78	317793
0pHFNRP8qkYhal0q0Irp6D	Disco Beats	You should be dancing, yeah. (This ain't your typical disco either...)	53	2050
37i9dQZF1DXaVtcC7N0WMw	A Poem a Day	A poem or short literary excerpt for every day of the month.	29	8783
7pD7pMFxcq8agMXqLQCggM	Rock & Roots	New takes on old sounds. These tracks talk back to their roots in the folk, blues, soul, country, and Americana traditions.	55	329
0XDRWlx2B1C1OXlaLlld8t	Interstate Drive Songs	Coast along to the best of the alt rock era.	26	641
67uEKAhAdvMJvumeC8ZgjB	Low Key Revelry	Unwind and enjoy the evening.	26	221
37i9dQZF1DX2SAJ4GmhZC1	Top Male Artists of 2017: USA	Listen to the most streamed male artists in the US this year!	25	4043
37i9dQZF1DWWoCDtOBjhpE	Top Female Artists of 2016 - USA	Listen to the most streamed female artists in the US this year!	20	230
37i9dQZF1DWZqyWCBK6QTt	Spotify Singles: Covers	The songs you love, in ways you’ve never heard before.  Cover: Zoe Wees, Dermot Kennedy, and FLETCHER.	150	379711
0fmNiEOXSfBfurQwf4gG5L	Best of 2016: Folk & Americana	Take a look back on some of the year's top tracks in roots music. We'll be adding more of your favorites throughout December. #SpotifyFolk2016	94	291
7g3zHOim2XylTlM7Oittr8	Best of 2016:  Hot Country	Enjoy the top streamed country songs of 2016 right here! Cover: Dan + Shay	50	8848
2O0Nf9Mi5tM17PM7Ns6Fgu	Guest List: Orb	Orb's official Spotify Gaming playlist! Full of high BPM, kick-ass melodies and euphoria.	38	1953
37i9dQZF1DXboQCHLEaHcr	Fangirls Run the World	Fangirls get a lot of credit for the influence they wield. These tracks show the full force of these empowered listeners.	20	85954
37i9dQZF1DWWAqc46ZJdZf	Black Lives Matter	Songs of empowerment and pride. Photography: <a href="https://www.instagram.com/waheedpix/">Adreinne Waheed</a>	60	705652
37i9dQZF1DX5PuwKY2VZBZ	SXSW: HipHopUpNext	Hip-Hop's next generation takes over SXSW! Cover: <a href="spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ">Aminè</a>.	25	19967
37i9dQZF1DWY7uXxMycXfq	Women of Experimental	Women who experiment with electronic loops, strings, voice and other cosmic delights. Cover: Loraine James	71	44119
37i9dQZF1DXbWHkfjljXoE	Power To The People	Remembering the voices that have always spoken truth to power.	41	86138
1HdxEroWca3L8JR3lvnolH	Artists Den + Spotify	Visit <a href="http://artistsden.com/zacbrownband">ArtistsDen.com</a> to win tickets to see Zac Brown Band this summer and head to <a href="https://open.spotify.com/show/5d0QhqhbJVt4YRORde0yR8">Spotify Mobile</a> to watch clips of their incredible Artists Den show.	16	874
1zriHsmiRJmTThtQk8UWPk	Women in Music | Stories & Songs	Listen to a collection of inspiring women in music as they share the stories of their music icons, from Lera Lynn and Kelly Clarkson to Zendaya and Terri Nunn.	142	39
57clV3IPw1TXSWdzzDVDwp	BRILLIANTMINDS2016	Relive your favourite artist moments from the Brilliant Minds conference during <a href="http://symposium.co/">Symposium Stockholm</a>.	18	226
37i9dQZF1DWSKpvyAAcaNZ	Blues & Roots Rock	It's edgy, innovative, and rooted in soul, folk, Americana, and of course, the blues. Cover: The Black Keys	153	542394
37i9dQZF1DX2ULa1Ss8vbo	Irish Folk - Ballads	Songs from the old country: the essential traditional Irish ballads.	50	226233
37i9dQZF1DX4nYqGKSH0ld	4th of July Party	Get ready for good feels and fireworks!	80	125671
79sVcfxVNazjyK2iBY9l3q	Incoming	Rolling Stone contributing editor Joe Levy presents Incoming, a new panel discussion show about what's next and best on Spotify.	17	637
37i9dQZF1DX17dmzi8A5FV	90s Boy Bands	Remember the biggest boy bands of the 90s? They are all here!	42	48892
37i9dQZF1DX4WYpdgoIcn6	Chill Hits	Kick back to the best new and recent chill tunes.	130	6663006
37i9dQZF1DX6xOPeSOGone	Soft Rock	The great masterpieces of the genre.	150	3070289
37i9dQZF1DWSiyIBdVQrkk	One Love	Jesse Royal takes over One Love for Carnival!	36	1956058
37i9dQZF1DX69V4bEzoa8F	We Run The World-Cup!	Celebrate this year's FIFA Women's World Cup with the hottest tracks!! Spotify &lt;3 Football.	26	8413
3QAT1vJA7CAIHIRP9Gkyqj	AMY	An inside look into the new Amy Winehouse biopic, featuring exclusive interview clips and top picks from director Asif Kapadia.	53	329
2wqwH7uKckoLe7UVTx1RfO	Follow Your Bliss	Coast through the good life with these folksy and blissed out tracks.	78	1717
37i9dQZF1DXd4hrw8K7Pxm	Ballads Forever	Let it go and belt it out to these classic ballads – covered. Cover: <a href="spotify:artist:3DIk8KcmVKTr4uGw3AuCtJ">Rose Cousins</a>	54	51893
37i9dQZF1DXaImRpG7HXqp	Calming Acoustic	Keep calm with instrumental acoustic tracks.	237	642962
37i9dQZF1DX0JKUIfwQSJh	70s & 80s Acoustic	Rewind and unwind with sirens of the seventies and eighties.	60	746397
1uIp2WHCf6ODHxHRPmjWG5	Rest & Relaxation		36	108
6jUFiT3D8f4Rt9n6UnC1aB	One Perfect Day		79	173
37i9dQZF1DXdNHhNNm0G0B	Backporch Blues	Relax to the sounds of acoustic blues and folk...	47	46545
37i9dQZF1DXdbkmlag2h7b	DayDreamer	Drift away with enthralling instrumentals.	100	595832
37i9dQZF1DX5Q5wA1hY6bS	Wild + Free	Because the best things in life are wild and free...	100	1480693
37i9dQZF1DXb6LkIGouseT	Dreamcatcher	Honor our native communities. Listen to the sounds of acclaimed artists' Native American flute music.	55	184841
37i9dQZF1DXaw68inx4UiN	Sounds of the Rain Forest	The magical soundscapes of the rain forest.	64	165666
37i9dQZF1DX4aYNO8X5RpR	Nightstorms	Comforting sounds of thunder and rain.	175	599659
37i9dQZF1DX2mFmJUZg4Mp	Gentle Rains	Soothing sounds of gentle rains.	163	243628
4Buj61XKuhfVLsW8rPX8YQ	Get Happy!	100+ of the happiest songs of all time. Come on, Get Happy!	105	623
6QAwHYtCdTdrgX6wh1iE9H	Lazy Afternoon	Lounge around without a care in the world...	39	766
37i9dQZF1DX4VvfRBFClxm	Acoustic Hits	A mix of folksy hits, soulful acoustic, and beloved singer-songwriter gems. Cover: Vance Joy	100	1414453
4qq3MCSLrDgYx7RfJBDvij	The Bridge	From then to now, these songs will forever be classics.	28	43
6YMK6nqc1jS11fGraCU1o2	Spring Garden	Sleep, study, or simply still your mind with the soothing sounds of spring.	21	191
37i9dQZF1DWTRnup1IgL4a	Under the Stars	Drift off to sleep with acoustic guitar.	100	163421
4MLFX9OXy9ncfBlTfei9Ok	Nightly Meditations	&quot;Sleep is the best meditation.&quot; -Dalai Lama	34	265
71WgbCkbVXGzAltJTAT6lD	(Descent) A Beginning	Slip into the world of Brian Eno...	23	149
37i9dQZF1DX1s9knjP51Oa	Calm Vibes	Slow down with some calming keys.	328	749772
37i9dQZF1DWZhzMp90Opmn	Pink Noise	The perfect frequency for sleep or study – science tested, listener approved.	138	93791
37i9dQZF1DX9if5QDLdzCa	Ocean Escapes	Relax to the sound of the ocean.	178	465664
37i9dQZF1DWSW4ppn40bal	Sleep Noise	Colored noise to help you sleep.	136	48317
37i9dQZF1DWVEt8B7a1H1M	Birds in the Forest	Relaxing sounds of birds in vast forests.	75	141323
37i9dQZF1DX7Mv4BQ3Z4nC	The Yule Log	Sometimes all you need is the sound of a cozy, crackling fireplace...	32	377
0jJQDST7bzwAYlN19tFLXw	Covered in Country		21	25
37i9dQZF1DX5FuBDzVtEFX	Hawaiian Dreams	Kick back to the soothing sounds of the Ukulele...	52	380053
0mY9BQvlpraYLzg9BfKuVa	Traffic Jams	Stuck in stop and go? This should help.	72	1256
2nb7lCySvvf7PNxHUD5oun	#JazzAppreciationMonth	In honor of JAM, we're collecting your favorite jazz tracks! Share yours at #SpotifyJAM	40	289
2f4rXblveCedKdU2adFgC8	Motivation Montage	Live large, run hard. Score your workout with some epic action movie soundtracks.	46	711
7MsOqrEv1TxiHPDiYlWVLx	Sugar & Spice	...and everything nice. Enjoy your dinner to the sounds of classic jazz vocals.	24	159
3TymQFosH9UgfP5jV5mPEe	Soul Soothers	Smooth soulful tracks to ease your troubled mind...	21	73
1JuraqRjLX4CmhyvvuXiPF	Winding Roads	Take the back roads...	25	184
0NaXa68Xyo4wmMiun5Lqgm	Carpool Karaoke	Turn your commute into a karaoke party. Stay tuned for the next edition. This time: Rock Ballads.	0	171
5JXV7ioEqB9ZA1b1RjSLVg	Songbirds	Wake up to Songbirds, a mix of melody-driven indie, folk, and Americana.	25	162
3fqSEmStIKS8s3mCCRQFid	Into the Woods	Enjoy a sun-dappled stroll to these folksy, mid-tempo gems.	22	938
37i9dQZF1DWXRvPx3nttRN	Feel Good Acoustic	Acoustic rock and pop that makes you feel good.	229	396992
37i9dQZF1DX5l9rcXWdrth	Women of Hip-Hop	Some of the most influential and innovative voices in hip-hop—yesterday, today, tomorrow. Cover: Saweetie & Doja Cat	50	396944
37i9dQZF1DX5OepaGriAIm	Women of Jazz	Trace the history of jazz from timeless classics to boundary-breaking contemporary favorites. Cover: Nina Simone	125	809368
37i9dQZF1DX91UQmVbQYyN	Women of Indie	Some of the most mesmerizing voices and masterful musicians of indie. Cover: FKA Twigs	100	410693
37i9dQZF1DX49poIUZYXp7	Women of Country	The extraordinary women making great country music today.  Cover: Tenille Townes	100	305944
37i9dQZF1DWSIcimvN18p3	Women of Folk	Dive into the history of folk and roots music—from Americana icons to roots rock, singer-songwriter, and indie folk favorites. Cover: The Staves	200	242343
37i9dQZF1DX1wNY9tfWQsS	Women of R&B	A musical celebration of women in R&amp;B, from its earliest acts to its newest stars. Cover: Aretha Franklin	50	410739
37i9dQZF1DX5AVYhCeISA6	Inspiring Latinas	Latinas que inspiran. Kickback and listen to these amazing women. Cover: Nathy Peluso	80	542376
37i9dQZF1DXd0ZFXhY0CRF	Women of Rock	These women rock our worlds with their music and influence. Cover: Stevie Nicks	100	572668
37i9dQZF1DWVUSF6gmaR8i	The Piano Lounge	Kick back with a collection of classic and new piano rock and pop.	40	138111
2EjRsHG8m4bGCrhCoJ1ykn	Bluegrass Byways	Drive happy with these upbeat bluegrass tracks.	19	74
6pn7MZpvAxlKPzspzMR6T6	The Scenic Route	Take in the view and get lost in total backroads bliss with this mellow indie folk...	28	26
37i9dQZF1DXat5j4Lk8UEj	Folk Rock Favorites	Dive into a mix of electric roots rock and folk-infused alternative. Cover: Lord Huron	120	467424
37i9dQZF1DWVIzZt2GAU4X	Piano Ballads	Vocals and keys, front and center. Cover: Lewis Capaldi	75	1318711
37i9dQZF1DWZyQUsU1vj4x	Cinematic Indie Folk	Indie folk ventures into the cinematic West.	91	110223
37i9dQZF1DXafb0IuPwJyF	Tokyo Super Hits!	日本のポップシーンを彩る最新ベスト50。毎週月曜日更新。Cover: <a href="spotify:artist:2KpK4apOMD6evPHoPggSVF">LEX</a>×<a href="spotify:artist:0hBYSjDjcAaAuSZcpN8jk9">JP THE WAVY</a>	50	511924
37i9dQZF1DX654l3fFiq56	群星報喜：屬雞歌手	雞年生的人謙虛謹慎、端莊尊貴，而且經常是眾人的注目焦點哦！看看有哪些歌手吧！Cover: 林俊傑 (JJ Lin)	20	16586
37i9dQZF1DX5JcPJgYjGcf	This Is: EXO	All the megahits by the South Korean boy band are right here! Don't fight your feelings, EXO-Ls!	100	992009
37i9dQZF1DWTQllLRMgY9S	This Is Madonna	Listen to brand new music as it arrives and all the classics from the true blue Queen of Pop.	59	489376
37i9dQZF1DX7KWRIlkUpsl	This Is Maroon 5	From Songs About Jane to JORDI, find their latest releases here!	50	1743682
37i9dQZF1DWVw3oyaj4jsN	This Is: BIGBANG	Meet G-Dragon, Taeyang, T.O.P, and Daesung—members of the acclaimed K-Pop phenom with their V.I.Ps	47	593756
37i9dQZF1DWXRAIdXzR5R1	This Is: Bryan Adams	With one of his biggest hits 'Summer of 69', he has contributed more than 30 years to the arts, particularly as a musician and also as an established photographer.	50	270931
37i9dQZF1DX6QDedCAYqRI	Haunting Vocals	These beautifully-hypnotising vocalists are bound to make your evenings more chilling than ever.	70	44437
37i9dQZF1DWYD2pxgooM7y	Sun Kissed	Summertime sadness everyday	60	7734
37i9dQZF1DWVbu3wLXA48X	Indie Shuffle	Current indie tunes from Asia and around the world. Cover: Sunset Rollercoaster	79	83164
37i9dQZF1DX9tPFwDMOaN1	K-Pop Daebak	Score all the hottest hits from your favourite hallyu star and check out your one true K-Pop playlist! #kdaebak Cover: Stray Kids	50	3122836
37i9dQZF1DX2ohL85TE8TI	Korean OSTs	Familiar hits that match your emotions while watching your favourite Korean movie or TV drama from Nevertheless, Hospital Playlist 2,  and more... (인기 있는 화제의 OST곡들을 즐겨보세요!) (커버: 알고있지만)	101	1346943
37i9dQZF1DWW46Vfs1oltB	K-Hip-Hop +82	Representin' +82 Korean Hip-Hop's sickest rhymes and beats. (Cover: Verbal Jint(버벌진트))	100	389966
37i9dQZF1DX71SU2C3nX8z	K-Ballads: Summer Love	Listen to the current Korean ballads hits together with the changing of the seasons.	65	212286
37i9dQZF1DX1wdZM1FEz79	K-Pop Acoustic	Chillout to the coolest Korean acoustic tunes. (Cover: Kevin Oh(케빈 오)) (감미롭고 부드러운 한국 어쿠스틱 음악과 함께하세요.)	52	206235
37i9dQZF1DX3ZeFHRhhi7Y	WOR K  OUT	Workout to K-Pop? Count me in! (Cover: SOMI) (신나는 케이팝 댄스 음악과 함께 운동을 즐겨보세요!)	50	520480
37i9dQZF1DX1uG5byNIgDA	Morning K-Pop!	Everyday should be a happy day when you listen to this fun K-Pop playlist.	50	208320
37i9dQZF1DXdTb8AG95jne	In The K-Indie	Let's fall into the K-인디 tracks from Korea's thriving indie scene. (Cover: MOTIP)	50	315602
37i9dQZF1DX1gjl24GAQC0	Hallyu Boy Bands	Is it your favorite oppa or dongsaeng? Cover: VERIVERY [당신의 최애 아이돌 보이 그룹은 어떤 그룹인가요?]	50	631371
37i9dQZF1DX3sCx6B9EAOr	K-Pop Commute	Tap your feet to the K-Pop beats on your way through the rush hour.	50	89054
37i9dQZF1DX6Cy4Vr7Hu2y	Women of K-Pop	From sultry vocalists, sexy divas to cutesy girl-groups, the women of K-Pop are a formidable force to be reckoned with.	64	560424
37i9dQZF1DX4OyEPaWHBdk	2020 MAMA	We have the winners of this year's Mnet Asian Music Awards!	25	103729
37i9dQZF1DX5eq3AONkaho	Workday K-Pop	Why so serious? Get through your workday with K-Pop. (내적댄스 유발 노동요와 함께 신나는 업무시간을 보내세요!)	200	91069
37i9dQZF1DXdR77H5Z8MIM	Nolja!	Time to press play on these jaem jams from 2010 onwards!	70	143574
37i9dQZF1DX8eqay1FtdMm	K-Power Vocals	These Korean powerhouses are known for their distinct vocals.  Cover: MAMAMOO	58	253475
37i9dQZF1DWXaehqeJpkro	Sing Along K-Pop	Fancy belting out your favourite Korean songs?	53	215758
37i9dQZF1DWTTHy0vndijk	Satang Mix	Max out your sugar content with these pure and aegyo tracks from our favorite ladies. Cover: Red Velvet	57	402575
37i9dQZF1DX1lU51fgoMhF	Tropical K-Pop	Be cool with refreshing Tropical K-Pop dance music! (시원청량한 국내 댄스곡을 즐겨보세요!) (Cover: Hyolyn x Dasom)	70	88649
37i9dQZF1DX4IDaXtVjL83	K-Pop X-Overs	Watch out for all the collaborations and cross-overs in the K-Pop world! Cover: Pentatonix x ATEEZ	50	399544
37i9dQZF1DWWjGdmeTyeJ6	Fresh Finds	The best new music by independent artists. Updates every Wednesday. Cover: Teen Jesus and the Jean Teasers, Artwork: Isu Kim	59	845137
37i9dQZF1DX6bBjHfdRnza	Fresh Finds: Basement	Fresh dance and electronic music by independent artists every Wednesday. Cover: Loverground, Artwork: Rewina Beshue.	135	101034
37i9dQZF1DX8C585qnMYHP	Fresh Finds: Experimental	The best new music from independent artists and labels. Updates every Wednesday. Cover: Rachika Nayar. Artwork: Thami Nabil	50	65370
37i9dQZF1DX3u9TSHqpdJC	Fresh Finds: Pop	Fresh pop music by independent artists every Wednesday. Cover: Nabes, Artwork: Paola Saliby	150	133015
37i9dQZF1DWW4igXXl2Qkp	Fresh Finds: Hip-Hop	Fresh hip hop music by independent artists and labels. Cover: YSB Eli; Artwork: Alfie Kungu	50	145842
37i9dQZF1DX78toxP7mOaJ	Fresh Finds: Rock	Fresh rock from independent artists every Wednesday. Cover: Viji | Artwork: Jim Klok	125	74723
37i9dQZF1DXao0JEaClQq9	Ethereal	"Dedicated to experimentalism with strong elements of pop and universal beauty" - Grimes. Cover: Caroline Polachek	125	186797
37i9dQZF1DXc8kgYqQLMfH	Lush Lofi	The chillest instrumental lofi beats, certified lush.	249	949059
37i9dQZF1DX0SM0LYsmbMT	Jazz Vibes	The original chill instrumental beats playlist.	300	1916950
37i9dQZF1DXbXD9pMSZomS	Lo-Fi House	Distorted and rough around the edges.	60	339318
37i9dQZF1DWUraJYejk11q	Genre Glitch	Instrumental bliss beyond genre classification.	100	434004
37i9dQZF1DX2I7Ykltk83m	badass	killer songs from badass artists. Cover: Indigo De Souza	90	243017
37i9dQZF1DX5YyEO1dtgbR	Halo	Experimental electronic beyond the borders of tradition.	75	75708
37i9dQZF1DX3nNRJvSufrk	Footwork/Juke	Can you keep up? Get moving to the rapid rhythms of Footwork & Juke, originating in 1990s Chicago. Cover: DJ Manny	80	21313
37i9dQZF1DWVGy1YP1ojM5	Silk Sheets	Sensual silky sounds for the sheets.	52	346341
37i9dQZF1DX7W9NinHzoYY	This Is: Xavier Omär	Hear Xavier Omär's breakout track &quot;Blind Man&quot; and other essential jams.	27	25347
37i9dQZF1DX0dU0Z2LOkZN	Gold Instrumental Beats	Beats inspired by the golden era of hip hop.	69	221076
37i9dQZF1DWYoYGBbGKurt	Chill Instrumental Beats	Instrumental beats to chill to.	374	276771
37i9dQZF1DWZqUHC2tviPw	Heavy Trap Beats	Instrumental trap beats to boost your weight lifting workouts.	89	131352
3g2dsbLbtpOz0Gpo4W50QK	We Dem Girlz	Because we love our Hip Hop... Dance away!	23	19619
2PE0DbAlT8ZFiiYaCsCm4Q	1960		50	427
7EhO7YjjFdrNRtTHcRrnnQ	1961		50	343
7GSt7smvMMAiOFmPJ17jEf	1962		50	326
6c1DPPuq4eNKcS2usgij9m	1963		50	320
2XFhZrcFAFFvBLjRQrw9wI	1964		50	334
48GGszBLm7kS5D1xJuMnxD	1965		50	364
41YL3HcXd3zTXa1rMZY5uR	1966		50	338
3nT5EK7WTRbRZ5vtWg5irD	1967		50	340
0sbkEFgqbA3Jjot2lbqsyx	1968		50	346
1xZ87c95aRIeyvqVoKCtdM	1969		50	367
09D0CKBRWkBBoPn46V6YTO	1970		50	415
5xAfItDaeAViBRNdSuQ7ZG	1971		50	347
1DcArrb34m9SS3o8O2dATX	1972		49	348
5WUFWhGRVpi4ED9QpK2hOF	1973		50	354
78UTV8Gw5bHpyWc65qR4Px	1974		50	366
67FrRIrS2v0WAs8yE2JTUM	1975		50	340
3axv4DMbWHWf7uxOPB1I7K	1976		50	367
2cIkPMesqdx5VV6IAvX9bE	1977		50	359
05dTMGk8MjnpQg3bKuoXcc	1978		51	376
2xtEcvpPTus59Ppa0fv3xP	1979		50	394
4j0G7LOHRpKYDDXa8lxUik	1980		50	513
5Co3nToduGTXXF1ra9gXB3	1981		50	408
722UH6DU3oigTYKBnfBZSy	1982		50	434
2wHQqJDXcWgQ4GLdVCfb8G	1983		50	469
0FXAO6yBxrfz5PTOEuvq67	1984		50	489
5p5jgESe4r75R70Rzvqpcy	1985		50	522
3GM3OMvut5VuRht0dr8GJX	1986		50	425
6sKz6mI28U6Dcj7a8WpRnQ	1987		50	474
1ASJaLRG6NhOpwc8vGYceZ	1989		50	425
0COE1X7FirWRdfOgls1JJV	1990		50	497
6ATJMRUakF2bhZcPBYjnD5	1991		50	435
62NfPhRvacdmSAsNghaRs5	1992		50	455
33sPgLhtkMgQLWMgdHRQma	1993		50	427
27hnSuEcFg6wr5C5t3J5eL	1994		50	470
1FDK3hDHMSyzjC1IpdIOU3	1996		50	513
4nftZhTZDARHbC2oX5l2Vw	1997		50	516
1WkrD0MvdN3BcLa4DXBRCQ	1999		50	649
0JvFNpF6sn3LeV5LXbbSxv	2000		50	721
5TUU1rXz87AipJYg92AXFg	2001		50	680
665gwFk3RaSHbgiimtgok0	2002		50	4542
2I7h7Mj5bGlqhI4PyupTPF	2003		50	793
1XbPuTCA2KsqAOn9PJploZ	2004		50	3868
1Gn0PYtF7VmfuZD0Gb91fN	2006		50	887
0KIKHBXChX4m2MVm8qQk6N	2007		50	5623
3jibtPWLDXBK0OCJN6Ztsf	2008		50	877
1fLy5EE5473UueC82LvQub	2009		50	7010
2eCpwX876ZuWtIsZweYMnr	2010		50	10007
0BXZJ6BiA151CzaMcTKPMN	2011		50	4619
7z2Wo5a21ENb24YGcEdoTE	2012		50	73706
3D8eZBmcXjAjFzUjYtrl6f	Dear Mama	To the best mother in the world.	29	364
23sHdrU9wnUTqYjHZQ101O	Top 100 tracks of 2014 - Sweden	Sweden couldn&#x27;t get enough of these tracks in 2014! See how the rest of the world listened at spotify.com&#x2F;2014. *Includes artists currently available on Spotify.	100	5880
2rdMSQHM9YryNLPnEbQ7g6	Joe Cocker	A collection to remember and honor the music and life of Joe Cocker.	47	278
37i9dQZF1DXcecv7ESbOPu	New Music Friday Sweden	Äntligen fredag! Ny musik! Happy New Music Friday!	101	181485
7qLIVhpCFAiX1Teqf3L6Y4	Happy Birthday Cheryl!		30	569
5PzDJIsyNnFxgu0t6Lf41G	June 2		40	195
7IwNlM5pdX8XWPyhMRhq64	May 20		56	284
2UwTnYkh7zZjMY6NEQdP95	Grazia Daily: Summer 2013		40	432
6cSrBkF4TPHetlU033IopA	LSP		197	208
61T3llVc7dJDCZf1SR72c0	Vogue Travel: The Sound of the Upper East Side		28	927
1OhJNFdK6FhLToiHmx7abI	POST		42	154
1npVCZGxmhbfhAyeDEqhwA	Disclosure's Spotify Playlist		22	503
78Afk1ZdGIAwEG8s3hq49D	The Roots of... Mumford & Sons		28	636
1pARmsw0z4yebhBtZKxAU0	June 10		71	122
5hINCaYWvVwzzLmhh4y11x	HAIM		7	231
6llXb59kkj2STIMBcDobJT	101_FTB		37	73
2ns4wV7T6X3vlCnzxYwagu	Grazia Daily: The Best of Primavera		15	146
4fFfXVLYv59XIfPdUvMqKC	braids		27	106
31agQ1yW51tGsDIFZbAZMl	XFM JUNE 26		7	112
1omLAKnMAhhkMSe2IGisUZ	The Beach Boys: The Real Best Of...		10	526
0kfqBZx9obUKiLVDwTqGly	boys cast		58	119
2G5Wlqt6clkHH2KFK2LS5Q	Happy Birthday George!		24	158
6vpXSVefNo73POjhwyiWmu	Remembering 2Pac		42	954
3rMnCpY0WEROlje2b8Bjdn	The Hot Sounds of 1926		69	468
45Cyxm3R3Gpn2upYrjcPbc	Happy Birthday Kanye!		66	347
0dVRyMERU2g9M4tWEfaD5B	Mollie King		0	51
5Ir6gs0eXKyPj3Qin8uEun	Happy Birthday Sir Tom!		20	133
44uPoVqT6tOn5AphWVnSvu	Happy Birthday Prince!		46	300
66uSq0mmMKat8vPRxsbmhp	Happy Birthday Joe Cocker		10	206
4njfFyb4EgzewhH9kTQuwN	Happy Birthday Mollie!		17	93
2vfyCK7WsXnVeItNwuiFFR	Congratulations, Sofia and Daniel		30	79
5zpAWvvDe0Q8TXjrgInIke	Welcome Baby Kimye!		24	90
52FOMIrumGaNXnwKfrlAVf	The Roots of... Vampire Weekend		29	384
6kDXxWpyGJ2f7nQWQwOMBA	PF		166	194
1dB0DjEsx9Gy0VG7Hmyc7Q	Happy Birthday Nicole!		27	146
6r0dNjQD0WUHKs1gpMvpLk	JIRMP		29	144
3npIV1kNBTG2NHwBfv4t5H	Happy Birthday Sir Paul!		31	171
13WGZTkVyBhWCD2z7wSwe7	Happy Birthday, Lionel		35	193
2EsohEQHsGn1LWNgOxnuoI	Global Music Day		61	339
0qNxhUDMiSLrSdTCYD87qn	Dub Zone		23	84
2hirOuzhv3EK3AgEV2nKZn	Hats The Way I Like It: Ascot 2013		15	68
4SJ51ZOUgnrv5GjY1GCZAL	Pink Floyd: Start Here		10	596
3l6cfhKgkSNxYydKiD9o4G	RIP James Gandolfini		36	612
6LY1QKuuZv6rtPKsHJSsnF	Mountain Session	Want to go from 360s to 1080s or just get some extra heights in your airs. Then this list is for you! A mix of rock, hiphop and pop; The soundtrack to your mountain session IRL!	46	2710
0tkdz9yYluhlxVE9BuJOPm	Spotify Sessions	A collection of live, exclusive performances from the most exciting artists in the world.	397	1491
1YGlW3ovCv9Vek4CPnV0mZ	Great Love Ballads	There's no greater feeling than love, which means that it requires great music. Here is a collection of some of the most breathtaking ballads about love.	41	4510
0YX4v2yeHtc1Dz43CYfZub	Only Lovers Left Alive - Playlist by Jim Jarmusch and Carter Logan of SQÜRL	ONLY LOVERS LEFT ALIVE will be in cinemas from 21st February. The soundtrack will be available from 17th February.	11	6313
37i9dQZEVXbMDoHDwVN2tF	Top 50 - Global	Your daily update of the most played tracks right now - Global.	50	16264194
37i9dQZF1DXbvfORzIlDQm	Roots of Change	A collection of roots music and covers urging peace and calling for change. Cover: Tré Burt	53	20368
37i9dQZF1DX1ewVhAJ17m4	Pop Punk's Not Dead	All the best new songs from the pop punk scene. Cover: Hot Milk	100	462968
1kPmmFOfrsEk7KzW46uo8m	CAZZETTE – Eject pt. I		6	63
3kNL4k3rmfGRfx577lL715	US Exclusives		13	121
